index	Ontology	GO id	GO term	value	pval	qval
11546	BP	GO:0021869	forebrain ventricular zone progenitor cell division	2	1.0	1.0
11547	BP	GO:1905608	positive regulation of presynapse assembly	1	1.0	1.0
11548	BP	GO:0070584	mitochondrion morphogenesis	16	1.0	1.0
11549	BP	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	93	1.0	1.0
11550	BP	GO:0061462	protein localization to lysosome	35	1.0	1.0
11551	BP	GO:0006286	base-excision repair, base-free sugar-phosphate removal	1	1.0	1.0
11552	BP	GO:0033005	positive regulation of mast cell activation	19	1.0	1.0
11553	BP	GO:0032765	positive regulation of mast cell cytokine production	2	1.0	1.0
11554	BP	GO:0150064	vertebrate eye-specific patterning	3	1.0	1.0
11555	BP	GO:0042747	circadian sleep/wake cycle, REM sleep	2	1.0	1.0
11556	BP	GO:0006353	DNA-templated transcription, termination	14	1.0	1.0
11557	BP	GO:0043506	regulation of JUN kinase activity	53	1.0	1.0
11558	BP	GO:0070858	negative regulation of bile acid biosynthetic process	1	1.0	1.0
11559	BP	GO:0006041	glucosamine metabolic process	4	1.0	1.0
11560	BP	GO:0018202	peptidyl-histidine modification	9	1.0	1.0
11561	BP	GO:0006233	dTDP biosynthetic process	2	1.0	1.0
11562	BP	GO:0015789	UDP-N-acetylgalactosamine transmembrane transport	1	1.0	1.0
11563	BP	GO:0032274	gonadotropin secretion	4	1.0	1.0
11564	BP	GO:0002469	myeloid dendritic cell antigen processing and presentation	2	1.0	1.0
11565	BP	GO:0010106	cellular response to iron ion starvation	1	1.0	1.0
11566	BP	GO:0006186	dGDP phosphorylation	1	1.0	1.0
11567	BP	GO:0048550	negative regulation of pinocytosis	4	1.0	1.0
11568	BP	GO:0003056	regulation of vascular smooth muscle contraction	8	1.0	1.0
11569	BP	GO:0043584	nose development	4	1.0	1.0
11570	BP	GO:0099606	microtubule plus-end directed mitotic chromosome migration	1	1.0	1.0
11571	BP	GO:0042572	retinol metabolic process	43	1.0	1.0
11572	BP	GO:0009415	response to water	16	1.0	1.0
11573	BP	GO:0042987	amyloid precursor protein catabolic process	15	1.0	1.0
11574	BP	GO:0006713	glucocorticoid catabolic process	1	1.0	1.0
11575	BP	GO:0030392	fructosamine catabolic process	1	1.0	1.0
11576	BP	GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	32	1.0	1.0
11577	BP	GO:0006114	glycerol biosynthetic process	5	1.0	1.0
11578	BP	GO:0032802	low-density lipoprotein particle receptor catabolic process	1	1.0	1.0
11579	BP	GO:0048865	stem cell fate commitment	2	1.0	1.0
11580	BP	GO:0045176	apical protein localization	9	1.0	1.0
11581	BP	GO:0019229	regulation of vasoconstriction	57	1.0	1.0
11582	BP	GO:0002320	lymphoid progenitor cell differentiation	11	1.0	1.0
11583	BP	GO:0046478	lactosylceramide metabolic process	5	1.0	1.0
11584	BP	GO:0033314	mitotic DNA replication checkpoint	10	1.0	1.0
11585	BP	GO:0030808	regulation of nucleotide biosynthetic process	63	1.0	1.0
11586	BP	GO:0030277	maintenance of gastrointestinal epithelium	15	1.0	1.0
11587	BP	GO:0006434	seryl-tRNA aminoacylation	2	1.0	1.0
11588	BP	GO:0060180	female mating behavior	8	1.0	1.0
11589	BP	GO:1904008	response to monosodium glutamate	1	1.0	1.0
11590	BP	GO:1903723	negative regulation of centriole elongation	2	1.0	1.0
11591	BP	GO:0007267	cell-cell signaling	465	1.0	1.0
11592	BP	GO:0060149	negative regulation of posttranscriptional gene silencing	16	1.0	1.0
11593	BP	GO:0071469	cellular response to alkaline pH	1	1.0	1.0
11594	BP	GO:0097379	dorsal spinal cord interneuron posterior axon guidance	1	1.0	1.0
11595	BP	GO:0031529	ruffle organization	22	1.0	1.0
11596	BP	GO:0038084	vascular endothelial growth factor signaling pathway	19	1.0	1.0
11597	BP	GO:0061668	mitochondrial ribosome assembly	2	1.0	1.0
11598	BP	GO:0002468	dendritic cell antigen processing and presentation	2	1.0	1.0
11599	BP	GO:0070358	actin polymerization-dependent cell motility	7	1.0	1.0
11600	BP	GO:0000291	nuclear-transcribed mRNA catabolic process, exonucleolytic	19	1.0	1.0
11601	BP	GO:1904464	regulation of matrix metallopeptidase secretion	5	1.0	1.0
11602	BP	GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	3	1.0	1.0
11603	BP	GO:0035788	cell migration involved in metanephros development	1	1.0	1.0
11604	BP	GO:0018960	4-nitrophenol metabolic process	1	1.0	1.0
11605	BP	GO:0032530	regulation of microvillus organization	7	1.0	1.0
11606	BP	GO:0071712	ER-associated misfolded protein catabolic process	11	1.0	1.0
11607	BP	GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	10	1.0	1.0
11608	BP	GO:0046831	regulation of RNA export from nucleus	11	1.0	1.0
11609	BP	GO:0046491	L-methylmalonyl-CoA metabolic process	1	1.0	1.0
11610	BP	GO:1903423	positive regulation of synaptic vesicle recycling	11	1.0	1.0
11611	BP	GO:0045977	positive regulation of mitotic cell cycle, embryonic	1	1.0	1.0
11612	BP	GO:0120183	positive regulation of focal adhesion disassembly	6	1.0	1.0
11613	BP	GO:0090394	negative regulation of excitatory postsynaptic potential	5	1.0	1.0
11614	BP	GO:1903598	positive regulation of gap junction assembly	5	1.0	1.0
11615	BP	GO:2001028	positive regulation of endothelial cell chemotaxis	13	1.0	1.0
11616	BP	GO:0048711	positive regulation of astrocyte differentiation	10	1.0	1.0
11617	BP	GO:0032771	regulation of monophenol monooxygenase activity	2	1.0	1.0
11618	BP	GO:0051568	histone H3-K4 methylation	29	1.0	1.0
11619	BP	GO:1904457	positive regulation of neuronal action potential	1	1.0	1.0
11620	BP	GO:0060400	negative regulation of growth hormone receptor signaling pathway	2	1.0	1.0
11621	BP	GO:0034374	low-density lipoprotein particle remodeling	14	1.0	1.0
11622	BP	GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	8	1.0	1.0
11623	BP	GO:1903165	response to polycyclic arene	1	1.0	1.0
11624	BP	GO:0070070	proton-transporting V-type ATPase complex assembly	5	1.0	1.0
11625	BP	GO:0003418	growth plate cartilage chondrocyte differentiation	3	1.0	1.0
11626	BP	GO:0001507	acetylcholine catabolic process in synaptic cleft	2	1.0	1.0
11627	BP	GO:1990938	peptidyl-aspartic acid autophosphorylation	1	1.0	1.0
11628	BP	GO:2000557	regulation of immunoglobulin production in mucosal tissue	1	1.0	1.0
11629	BP	GO:0019471	4-hydroxyproline metabolic process	13	1.0	1.0
11630	BP	GO:0043382	positive regulation of memory T cell differentiation	9	1.0	1.0
11631	BP	GO:0032482	Rab protein signal transduction	14	1.0	1.0
11632	BP	GO:0002225	positive regulation of antimicrobial peptide production	5	1.0	1.0
11633	BP	GO:0031062	positive regulation of histone methylation	35	1.0	1.0
11634	BP	GO:0051561	positive regulation of mitochondrial calcium ion concentration	10	1.0	1.0
11635	BP	GO:0038091	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	2	1.0	1.0
11636	BP	GO:0071800	podosome assembly	4	1.0	1.0
11637	BP	GO:0048712	negative regulation of astrocyte differentiation	13	1.0	1.0
11638	BP	GO:0006925	inflammatory cell apoptotic process	6	1.0	1.0
11639	BP	GO:1905879	regulation of oogenesis	8	1.0	1.0
11640	BP	GO:0071444	cellular response to pheromone	1	1.0	1.0
11641	BP	GO:0002218	activation of innate immune response	109	1.0	1.0
11642	BP	GO:0018874	benzoate metabolic process	1	1.0	1.0
11643	BP	GO:2000642	negative regulation of early endosome to late endosome transport	2	1.0	1.0
11644	BP	GO:1903862	positive regulation of oxidative phosphorylation	8	1.0	1.0
11645	BP	GO:0044849	estrous cycle	15	1.0	1.0
11646	BP	GO:0003333	amino acid transmembrane transport	35	1.0	1.0
11647	BP	GO:1902903	regulation of supramolecular fiber organization	293	1.0	1.0
11648	BP	GO:0035914	skeletal muscle cell differentiation	37	1.0	1.0
11649	BP	GO:0048147	negative regulation of fibroblast proliferation	24	1.0	1.0
11650	BP	GO:0033564	anterior/posterior axon guidance	7	1.0	1.0
11651	BP	GO:0010543	regulation of platelet activation	37	1.0	1.0
11652	BP	GO:0060160	negative regulation of dopamine receptor signaling pathway	2	1.0	1.0
11653	BP	GO:0007493	endodermal cell fate determination	2	1.0	1.0
11654	BP	GO:1905323	telomerase holoenzyme complex assembly	4	1.0	1.0
11655	BP	GO:0043507	positive regulation of JUN kinase activity	39	1.0	1.0
11656	BP	GO:1904710	positive regulation of granulosa cell apoptotic process	1	1.0	1.0
11657	BP	GO:0090385	phagosome-lysosome fusion	11	1.0	1.0
11658	BP	GO:1990000	amyloid fibril formation	15	1.0	1.0
11659	BP	GO:0071650	negative regulation of chemokine (C-C motif) ligand 5 production	5	1.0	1.0
11660	BP	GO:0070861	regulation of protein exit from endoplasmic reticulum	22	1.0	1.0
11661	BP	GO:0061698	protein deglutarylation	1	1.0	1.0
11662	BP	GO:0002041	intussusceptive angiogenesis	1	1.0	1.0
11663	BP	GO:0048302	regulation of isotype switching to IgG isotypes	12	1.0	1.0
11664	BP	GO:0042182	ketone catabolic process	10	1.0	1.0
11665	BP	GO:0098927	vesicle-mediated transport between endosomal compartments	21	1.0	1.0
11666	BP	GO:0015835	peptidoglycan transport	1	1.0	1.0
11667	BP	GO:0023041	neuronal signal transduction	4	1.0	1.0
11668	BP	GO:0030389	fructosamine metabolic process	1	1.0	1.0
11669	BP	GO:0048593	camera-type eye morphogenesis	12	1.0	1.0
11670	BP	GO:1902250	regulation of erythrocyte apoptotic process	1	1.0	1.0
11671	BP	GO:0046146	tetrahydrobiopterin metabolic process	8	1.0	1.0
11672	BP	GO:1900738	positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway	4	1.0	1.0
11673	BP	GO:0036378	calcitriol biosynthetic process from calciol	4	1.0	1.0
11674	BP	GO:0120069	positive regulation of stomach fundus smooth muscle contraction	1	1.0	1.0
11675	BP	GO:0000096	sulfur amino acid metabolic process	31	1.0	1.0
11676	BP	GO:0035878	nail development	5	1.0	1.0
11677	BP	GO:1900279	regulation of CD4-positive, alpha-beta T cell costimulation	2	1.0	1.0
11678	BP	GO:0051884	regulation of timing of anagen	5	1.0	1.0
11679	BP	GO:0045071	negative regulation of viral genome replication	48	1.0	1.0
11680	BP	GO:0097118	neuroligin clustering involved in postsynaptic membrane assembly	3	1.0	1.0
11681	BP	GO:1903831	signal transduction involved in cellular response to ammonium ion	27	1.0	1.0
11682	BP	GO:0098735	positive regulation of the force of heart contraction	5	1.0	1.0
11683	BP	GO:0008643	carbohydrate transport	36	1.0	1.0
11684	BP	GO:0035864	response to potassium ion	14	1.0	1.0
11685	BP	GO:1901315	negative regulation of histone H2A K63-linked ubiquitination	4	1.0	1.0
11686	BP	GO:1904534	negative regulation of telomeric loop disassembly	2	1.0	1.0
11687	BP	GO:0071726	cellular response to diacyl bacterial lipopeptide	4	1.0	1.0
11688	BP	GO:0090673	endothelial cell-matrix adhesion	1	1.0	1.0
11689	BP	GO:0009452	7-methylguanosine RNA capping	8	1.0	1.0
11690	BP	GO:0001974	blood vessel remodeling	33	1.0	1.0
11691	BP	GO:0010764	negative regulation of fibroblast migration	6	1.0	1.0
11692	BP	GO:0061975	articular cartilage development	2	1.0	1.0
11693	BP	GO:0034354	'de novo' NAD biosynthetic process from tryptophan	6	1.0	1.0
11694	BP	GO:0010389	regulation of G2/M transition of mitotic cell cycle	83	1.0	1.0
11695	BP	GO:0050975	sensory perception of touch	2	1.0	1.0
11696	BP	GO:0003285	septum secundum development	1	1.0	1.0
11697	BP	GO:0038009	regulation of signal transduction by receptor internalization	1	1.0	1.0
11698	BP	GO:0032922	circadian regulation of gene expression	61	1.0	1.0
11699	BP	GO:0016125	sterol metabolic process	120	1.0	1.0
11700	BP	GO:1901080	regulation of relaxation of smooth muscle	2	1.0	1.0
11701	BP	GO:0007340	acrosome reaction	10	1.0	1.0
11702	BP	GO:1901838	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I	10	1.0	1.0
11703	BP	GO:0003097	renal water transport	3	1.0	1.0
11704	BP	GO:0018958	phenol-containing compound metabolic process	71	1.0	1.0
11705	BP	GO:0002051	osteoblast fate commitment	3	1.0	1.0
11706	BP	GO:0003306	Wnt signaling pathway involved in heart development	4	1.0	1.0
11707	BP	GO:2000820	negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	3	1.0	1.0
11708	BP	GO:0046094	deoxyinosine metabolic process	2	1.0	1.0
11709	BP	GO:0002664	regulation of T cell tolerance induction	9	1.0	1.0
11710	BP	GO:0060572	morphogenesis of an epithelial bud	6	1.0	1.0
11711	BP	GO:0010759	positive regulation of macrophage chemotaxis	17	1.0	1.0
11712	BP	GO:0046365	monosaccharide catabolic process	35	1.0	1.0
11713	BP	GO:0001880	Mullerian duct regression	4	1.0	1.0
11714	BP	GO:1904753	negative regulation of vascular associated smooth muscle cell migration	9	1.0	1.0
11715	BP	GO:0042475	odontogenesis of dentin-containing tooth	62	1.0	1.0
11716	BP	GO:1905006	negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation	2	1.0	1.0
11717	BP	GO:0006182	cGMP biosynthetic process	11	1.0	1.0
11718	BP	GO:0007223	Wnt signaling pathway, calcium modulating pathway	5	1.0	1.0
11719	BP	GO:0061162	establishment of monopolar cell polarity	20	1.0	1.0
11720	BP	GO:0003407	neural retina development	12	1.0	1.0
11721	BP	GO:0006045	N-acetylglucosamine biosynthetic process	2	1.0	1.0
11722	BP	GO:0060407	negative regulation of penile erection	1	1.0	1.0
11723	BP	GO:0150076	neuroinflammatory response	5	1.0	1.0
11724	BP	GO:0009583	detection of light stimulus	41	1.0	1.0
11725	BP	GO:0007525	somatic muscle development	2	1.0	1.0
11726	BP	GO:0006789	bilirubin conjugation	2	1.0	1.0
11727	BP	GO:0048252	lauric acid metabolic process	2	1.0	1.0
11728	BP	GO:0003050	regulation of systemic arterial blood pressure by atrial natriuretic peptide	1	1.0	1.0
11729	BP	GO:0070247	regulation of natural killer cell apoptotic process	1	1.0	1.0
11730	BP	GO:0017001	antibiotic catabolic process	45	1.0	1.0
11731	BP	GO:0071466	cellular response to xenobiotic stimulus	55	1.0	1.0
11732	BP	GO:0070838	divalent metal ion transport	193	1.0	1.0
11733	BP	GO:0002666	positive regulation of T cell tolerance induction	6	1.0	1.0
11734	BP	GO:0006829	zinc ion transport	8	1.0	1.0
11735	BP	GO:0008015	blood circulation	30	1.0	1.0
11736	BP	GO:0016241	regulation of macroautophagy	142	1.0	1.0
11737	BP	GO:1990410	adrenomedullin receptor signaling pathway	4	1.0	1.0
11738	BP	GO:1901072	glucosamine-containing compound catabolic process	8	1.0	1.0
11739	BP	GO:0038155	interleukin-23-mediated signaling pathway	3	1.0	1.0
11740	BP	GO:0034093	positive regulation of maintenance of sister chromatid cohesion	5	1.0	1.0
11741	BP	GO:0033514	L-lysine catabolic process to acetyl-CoA via L-pipecolate	1	1.0	1.0
11742	BP	GO:1903672	positive regulation of sprouting angiogenesis	38	1.0	1.0
11743	BP	GO:1903190	glyoxal catabolic process	1	1.0	1.0
11744	BP	GO:0019341	dibenzo-p-dioxin catabolic process	1	1.0	1.0
11745	BP	GO:0106028	neuron projection retraction	1	1.0	1.0
11746	BP	GO:0001709	cell fate determination	29	1.0	1.0
11747	BP	GO:1900222	negative regulation of amyloid-beta clearance	7	1.0	1.0
11748	BP	GO:0014911	positive regulation of smooth muscle cell migration	36	1.0	1.0
11749	BP	GO:0019343	cysteine biosynthetic process via cystathionine	3	1.0	1.0
11750	BP	GO:0010909	positive regulation of heparan sulfate proteoglycan biosynthetic process	2	1.0	1.0
11751	BP	GO:0042063	gliogenesis	5	1.0	1.0
11752	BP	GO:0061190	regulation of sclerotome development	1	1.0	1.0
11753	BP	GO:1903587	regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	14	1.0	1.0
11754	BP	GO:0090141	positive regulation of mitochondrial fission	21	1.0	1.0
11755	BP	GO:0070593	dendrite self-avoidance	13	1.0	1.0
11756	BP	GO:1990619	histone H3-K9 deacetylation	2	1.0	1.0
11757	BP	GO:0001701	in utero embryonic development	157	1.0	1.0
11758	BP	GO:0002554	serotonin secretion by platelet	2	1.0	1.0
11759	BP	GO:0072422	signal transduction involved in DNA damage checkpoint	18	1.0	1.0
11760	BP	GO:0030501	positive regulation of bone mineralization	30	1.0	1.0
11761	BP	GO:0046504	glycerol ether biosynthetic process	4	1.0	1.0
11762	BP	GO:2000451	positive regulation of CD8-positive, alpha-beta T cell extravasation	2	1.0	1.0
11763	BP	GO:2000492	regulation of interleukin-18-mediated signaling pathway	1	1.0	1.0
11764	BP	GO:0071471	cellular response to non-ionic osmotic stress	1	1.0	1.0
11765	BP	GO:0099703	induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration	3	1.0	1.0
11766	BP	GO:0016559	peroxisome fission	9	1.0	1.0
11767	BP	GO:0021545	cranial nerve development	14	1.0	1.0
11768	BP	GO:1905725	protein localization to microtubule end	4	1.0	1.0
11769	BP	GO:0098908	regulation of neuronal action potential	4	1.0	1.0
11770	BP	GO:0014902	myotube differentiation	10	1.0	1.0
11771	BP	GO:0000320	re-entry into mitotic cell cycle	2	1.0	1.0
11772	BP	GO:1905174	regulation of vascular smooth muscle cell dedifferentiation	1	1.0	1.0
11773	BP	GO:0001914	regulation of T cell mediated cytotoxicity	35	1.0	1.0
11774	BP	GO:0010875	positive regulation of cholesterol efflux	21	1.0	1.0
11775	BP	GO:0042158	lipoprotein biosynthetic process	4	1.0	1.0
11776	BP	GO:1903576	response to L-arginine	2	1.0	1.0
11777	BP	GO:0006584	catecholamine metabolic process	37	1.0	1.0
11778	BP	GO:0015688	iron chelate transport	3	1.0	1.0
11779	BP	GO:0086064	cell communication by electrical coupling involved in cardiac conduction	13	1.0	1.0
11780	BP	GO:0044557	relaxation of smooth muscle	7	1.0	1.0
11781	BP	GO:0060049	regulation of protein glycosylation	13	1.0	1.0
11782	BP	GO:0090616	mitochondrial mRNA 3'-end processing	1	1.0	1.0
11783	BP	GO:0007258	JUN phosphorylation	3	1.0	1.0
11784	BP	GO:0072524	pyridine-containing compound metabolic process	104	1.0	1.0
11785	BP	GO:0016078	tRNA catabolic process	10	1.0	1.0
11786	BP	GO:0035929	steroid hormone secretion	5	1.0	1.0
11787	BP	GO:0061159	establishment of bipolar cell polarity involved in cell morphogenesis	1	1.0	1.0
11788	BP	GO:1905222	atrioventricular canal morphogenesis	4	1.0	1.0
11789	BP	GO:0002774	Fc receptor mediated inhibitory signaling pathway	4	1.0	1.0
11790	BP	GO:0097188	dentin mineralization	1	1.0	1.0
11791	BP	GO:0097695	establishment of protein-containing complex localization to telomere	2	1.0	1.0
11792	BP	GO:0042573	retinoic acid metabolic process	24	1.0	1.0
11793	BP	GO:0010662	regulation of striated muscle cell apoptotic process	33	1.0	1.0
11794	BP	GO:1901159	xylulose 5-phosphate biosynthetic process	2	1.0	1.0
11795	BP	GO:0002905	regulation of mature B cell apoptotic process	2	1.0	1.0
11796	BP	GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	42	1.0	1.0
11797	BP	GO:0061525	hindgut development	1	1.0	1.0
11798	BP	GO:0048818	positive regulation of hair follicle maturation	4	1.0	1.0
11799	BP	GO:0010625	positive regulation of Schwann cell proliferation	1	1.0	1.0
11800	BP	GO:0001756	somitogenesis	30	1.0	1.0
11801	BP	GO:0009181	purine ribonucleoside diphosphate catabolic process	5	1.0	1.0
11802	BP	GO:0007064	mitotic sister chromatid cohesion	15	1.0	1.0
11803	BP	GO:0060079	excitatory postsynaptic potential	52	1.0	1.0
11804	BP	GO:0021953	central nervous system neuron differentiation	61	1.0	1.0
11805	BP	GO:0009212	pyrimidine deoxyribonucleoside triphosphate biosynthetic process	4	1.0	1.0
11806	BP	GO:1901953	positive regulation of anterograde dense core granule transport	2	1.0	1.0
11807	BP	GO:1901750	leukotriene D4 biosynthetic process	4	1.0	1.0
11808	BP	GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	15	1.0	1.0
11809	BP	GO:1904431	positive regulation of t-circle formation	4	1.0	1.0
11810	BP	GO:0036499	PERK-mediated unfolded protein response	6	1.0	1.0
11811	BP	GO:0000469	cleavage involved in rRNA processing	25	1.0	1.0
11812	BP	GO:1905274	regulation of modification of postsynaptic actin cytoskeleton	6	1.0	1.0
11813	BP	GO:1903421	regulation of synaptic vesicle recycling	25	1.0	1.0
11814	BP	GO:1903327	negative regulation of tRNA metabolic process	1	1.0	1.0
11815	BP	GO:0034478	phosphatidylglycerol catabolic process	1	1.0	1.0
11816	BP	GO:1904977	lymphatic endothelial cell migration	1	1.0	1.0
11817	BP	GO:1905294	positive regulation of neural crest cell differentiation	3	1.0	1.0
11818	BP	GO:0072007	mesangial cell differentiation	1	1.0	1.0
11819	BP	GO:0036514	dopaminergic neuron axon guidance	1	1.0	1.0
11820	BP	GO:0035751	regulation of lysosomal lumen pH	11	1.0	1.0
11821	BP	GO:0010902	positive regulation of very-low-density lipoprotein particle remodeling	2	1.0	1.0
11822	BP	GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	11	1.0	1.0
11823	BP	GO:1900113	negative regulation of histone H3-K9 trimethylation	4	1.0	1.0
11824	BP	GO:1902684	negative regulation of receptor localization to synapse	1	1.0	1.0
11825	BP	GO:1902932	positive regulation of alcohol biosynthetic process	26	1.0	1.0
11826	BP	GO:1904904	regulation of endothelial cell-matrix adhesion via fibronectin	6	1.0	1.0
11827	BP	GO:0045581	negative regulation of T cell differentiation	38	1.0	1.0
11828	BP	GO:0035850	epithelial cell differentiation involved in kidney development	16	1.0	1.0
11829	BP	GO:0032901	positive regulation of neurotrophin production	1	1.0	1.0
11830	BP	GO:0070345	negative regulation of fat cell proliferation	6	1.0	1.0
11831	BP	GO:0072523	purine-containing compound catabolic process	38	1.0	1.0
11832	BP	GO:0006064	glucuronate catabolic process	2	1.0	1.0
11833	BP	GO:0045660	positive regulation of neutrophil differentiation	1	1.0	1.0
11834	BP	GO:1904589	regulation of protein import	57	1.0	1.0
11835	BP	GO:1902358	sulfate transmembrane transport	3	1.0	1.0
11836	BP	GO:0009116	nucleoside metabolic process	90	1.0	1.0
11837	BP	GO:0033030	negative regulation of neutrophil apoptotic process	2	1.0	1.0
11838	BP	GO:0033762	response to glucagon	19	1.0	1.0
11839	BP	GO:0014866	skeletal myofibril assembly	2	1.0	1.0
11840	BP	GO:0071428	rRNA-containing ribonucleoprotein complex export from nucleus	13	1.0	1.0
11841	BP	GO:0045795	positive regulation of cell volume	1	1.0	1.0
11842	BP	GO:0014839	myoblast migration involved in skeletal muscle regeneration	2	1.0	1.0
11843	BP	GO:0042369	vitamin D catabolic process	4	1.0	1.0
11844	BP	GO:1905036	positive regulation of antifungal innate immune response	3	1.0	1.0
11845	BP	GO:0006741	NADP biosynthetic process	3	1.0	1.0
11846	BP	GO:0034147	regulation of toll-like receptor 5 signaling pathway	1	1.0	1.0
11847	BP	GO:0060271	cilium assembly	154	1.0	1.0
11848	BP	GO:0045672	positive regulation of osteoclast differentiation	21	1.0	1.0
11849	BP	GO:0022602	ovulation cycle process	40	1.0	1.0
11850	BP	GO:0003176	aortic valve development	5	1.0	1.0
11851	BP	GO:1904385	cellular response to angiotensin	11	1.0	1.0
11852	BP	GO:1905155	positive regulation of membrane invagination	13	1.0	1.0
11853	BP	GO:0071361	cellular response to ethanol	15	1.0	1.0
11854	BP	GO:1990743	protein sialylation	4	1.0	1.0
11855	BP	GO:0036046	protein demalonylation	1	1.0	1.0
11856	BP	GO:1904747	positive regulation of apoptotic process involved in development	4	1.0	1.0
11857	BP	GO:0150072	positive regulation of arginase activity	1	1.0	1.0
11858	BP	GO:0051552	flavone metabolic process	6	1.0	1.0
11859	BP	GO:0097480	establishment of synaptic vesicle localization	48	1.0	1.0
11860	BP	GO:0002503	peptide antigen assembly with MHC class II protein complex	13	1.0	1.0
11861	BP	GO:0036316	SREBP-SCAP complex retention in endoplasmic reticulum	2	1.0	1.0
11862	BP	GO:0090154	positive regulation of sphingolipid biosynthetic process	6	1.0	1.0
11863	BP	GO:1903947	positive regulation of ventricular cardiac muscle cell action potential	1	1.0	1.0
11864	BP	GO:0140214	positive regulation of long-chain fatty acid import into cell	1	1.0	1.0
11865	BP	GO:0060734	regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation	1	1.0	1.0
11866	BP	GO:0002879	positive regulation of acute inflammatory response to non-antigenic stimulus	2	1.0	1.0
11867	BP	GO:1905517	macrophage migration	15	1.0	1.0
11868	BP	GO:0034475	U4 snRNA 3'-end processing	8	1.0	1.0
11869	BP	GO:0048075	positive regulation of eye pigmentation	1	1.0	1.0
11870	BP	GO:1905634	regulation of protein localization to chromatin	8	1.0	1.0
11871	BP	GO:1903207	regulation of hydrogen peroxide-induced neuron death	5	1.0	1.0
11872	BP	GO:0072573	tolerance induction to lipopolysaccharide	1	1.0	1.0
11873	BP	GO:0048478	replication fork protection	9	1.0	1.0
11874	BP	GO:0003383	apical constriction	2	1.0	1.0
11875	BP	GO:0051549	positive regulation of keratinocyte migration	10	1.0	1.0
11876	BP	GO:0045763	negative regulation of cellular amino acid metabolic process	2	1.0	1.0
11877	BP	GO:0002842	positive regulation of T cell mediated immune response to tumor cell	4	1.0	1.0
11878	BP	GO:0032688	negative regulation of interferon-beta production	11	1.0	1.0
11879	BP	GO:0051189	prosthetic group metabolic process	5	1.0	1.0
11880	BP	GO:0070245	positive regulation of thymocyte apoptotic process	4	1.0	1.0
11881	BP	GO:0006117	acetaldehyde metabolic process	1	1.0	1.0
11882	BP	GO:1900131	negative regulation of lipid binding	1	1.0	1.0
11883	BP	GO:0048597	post-embryonic camera-type eye morphogenesis	3	1.0	1.0
11884	BP	GO:0033686	positive regulation of luteinizing hormone secretion	3	1.0	1.0
11885	BP	GO:0002835	negative regulation of response to tumor cell	4	1.0	1.0
11886	BP	GO:0043152	induction of bacterial agglutination	5	1.0	1.0
11887	BP	GO:0048861	leukemia inhibitory factor signaling pathway	8	1.0	1.0
11888	BP	GO:1902073	positive regulation of hypoxia-inducible factor-1alpha signaling pathway	1	1.0	1.0
11889	BP	GO:1905168	positive regulation of double-strand break repair via homologous recombination	14	1.0	1.0
11890	BP	GO:0048817	negative regulation of hair follicle maturation	2	1.0	1.0
11891	BP	GO:0070092	regulation of glucagon secretion	8	1.0	1.0
11892	BP	GO:0050885	neuromuscular process controlling balance	28	1.0	1.0
11893	BP	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	56	1.0	1.0
11894	BP	GO:0097187	dentinogenesis	3	1.0	1.0
11895	BP	GO:0043310	negative regulation of eosinophil degranulation	1	1.0	1.0
11896	BP	GO:0010661	positive regulation of muscle cell apoptotic process	24	1.0	1.0
11897	BP	GO:0006415	translational termination	8	1.0	1.0
11898	BP	GO:0016126	sterol biosynthetic process	42	1.0	1.0
11899	BP	GO:0071401	cellular response to triglyceride	1	1.0	1.0
11900	BP	GO:0021546	rhombomere development	5	1.0	1.0
11901	BP	GO:0017006	protein-tetrapyrrole linkage	1	1.0	1.0
11902	BP	GO:0060595	fibroblast growth factor receptor signaling pathway involved in mammary gland specification	2	1.0	1.0
11903	BP	GO:0002019	regulation of renal output by angiotensin	3	1.0	1.0
11904	BP	GO:1904338	regulation of dopaminergic neuron differentiation	10	1.0	1.0
11905	BP	GO:1904211	membrane protein proteolysis involved in retrograde protein transport, ER to cytosol	2	1.0	1.0
11906	BP	GO:1900079	regulation of arginine biosynthetic process	1	1.0	1.0
11907	BP	GO:0032672	regulation of interleukin-3 production	2	1.0	1.0
11908	BP	GO:0071502	cellular response to temperature stimulus	4	1.0	1.0
